tweet_id,timestamp,source,rating_numerator,rating_denominator,name,dogtionary,full_text,display_text_range,retweet_count,favorite_count,lang,url,jpg_url,p1,p1_conf
716447146686459905,2016-04-03 02:08:05,vine,13,10,Ozzy,pupper,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10,96,6643,14327,en,https://t.co/gHWsCTu90E,,,
716439118184652801,2016-04-03 01:36:11,iphone,13,10,Bluebert,other,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10,117,247,2574,en,https://t.co/Kky1DPG4iq,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,siberian_husky,0.396495
716285507865542656,2016-04-02 15:25:47,iphone,12,10,Stephanus,other,This is Stephanus. She stays woke. 12/10,64,1225,3041,en,https://t.co/WIWabMngQZ,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,yorkshire_terrier,0.4304199999999999
716080869887381504,2016-04-02 01:52:38,iphone,11,10,,doggo,Here's a super majestic doggo and a sunset 11/10,72,1935,5272,en,https://t.co/UACnoyi8zu,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,golden_retriever,0.638625
715928423106027520,2016-04-01 15:46:52,iphone,11,10,Bubbles,other,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively,98,987,3485,en,https://t.co/3BhMojONxq,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,pug,0.976685
715758151270801409,2016-04-01 04:30:16,vine,13,10,old,other,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10 ,122,1596,4085,en,https://t.co/wJX74TSgzP,,,
715733265223708672,2016-04-01 02:51:22,iphone,10,10,a,other,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10,137,1920,5093,en,https://t.co/cxl6xGY8B9,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,dandie_dinmont,0.740229
715704790270025728,2016-04-01 00:58:13,vine,11,10,Bentley,other,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25),102,634,3055,en,https://t.co/9PnKkKzoUp,,,
715696743237730304,2016-04-01 00:26:15,iphone,10,10,Toby,other,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty,139,1454,4257,en,https://t.co/cYPHuJYTjC,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,staffordshire_bullterrier,0.427836
715680795826982913,2016-03-31 23:22:53,iphone,12,10,Zeus,other,This is Zeus. He's downright fabulous. 12/10,68,1813,4719,en,https://t.co/sSugyyRuTp,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,golden_retriever,0.990715
715360349751484417,2016-03-31 02:09:32,iphone,11,10,Bertson,other,This is Bertson. He just wants to say hi. 11/10 would boop nose,87,1772,5955,en,https://t.co/hwv7Wq6gDA,,,
715342466308784130,2016-03-31 00:58:29,iphone,10,10,Oscar,other,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy,138,768,3294,en,https://t.co/vSufMAKm3C,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,west_highland_white_terrier,0.597111
715220193576927233,2016-03-30 16:52:36,iphone,10,10,Nico,other,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material,126,736,2630,en,https://t.co/1OBdJkMOFx,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,chihuahua,0.584026
715200624753819648,2016-03-30 15:34:51,iphone,12,10,Michelangelope,other,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me,119,2110,5578,en,https://t.co/tvVDY0G911,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,chihuahua,0.956787
715009755312439296,2016-03-30 02:56:24,iphone,12,10,Siba,other,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport,113,1392,4550,en,https://t.co/TjnI33RE1i,,,
714982300363173890,2016-03-30 01:07:18,iphone,9,10,Calbert,other,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert,114,1166,4094,en,https://t.co/jRm5J3YCmj,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,brittany_spaniel,0.944376
714962719905021952,2016-03-29 23:49:30,vine,12,10,,other,Just in case anyone's having a bad day. 12/10 would bounce with,87,4816,8028,en,https://t.co/T9sgP9ttnQ,,,
714957620017307648,2016-03-29 23:29:14,iphone,10,10,Curtis,other,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup,140,1595,4503,en,https://t.co/s8YcfZrWhK,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,great_pyrenees,0.2515159999999999
714631576617938945,2016-03-29 01:53:39,iphone,4,10,Benedict,other,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet,137,1122,3571,en,https://t.co/3oeFfHjv0Z,,,
714606013974974464,2016-03-29 00:12:05,iphone,12,10,,other,Here are two lil cuddly puppers. Both 12/10 would snug like so much,91,1038,3938,en,https://t.co/zO4eb7C4tG,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,norfolk_terrier,0.293007
714485234495041536,2016-03-28 16:12:09,vine,10,10,Blitz,other,This is Blitz. He screams. 10/10 (vid by @yeaahliv),75,1313,2962,en,https://t.co/MfW2aym5UF,,,
714258258790387713,2016-03-28 01:10:13,iphone,10,10,Travis,other,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp",143,808,3281,en,https://t.co/Akzl5ynMmE,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,collie,0.176758
714251586676113411,2016-03-28 00:43:43,iphone,8,10,Thumas,other,This is Thumas. He hates potted plants. 8/10 wtf Thumas,79,940,3570,en,https://t.co/rDVueNIcEi,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,soft-coated_wheaten_terrier,0.751962
714214115368108032,2016-03-27 22:14:49,iphone,13,10,,other,Happy Easter from the squad! 🐇🐶 13/10 for all,69,990,2480,en,https://t.co/YMx4KWJUAB,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,pug,0.533967
714141408463036416,2016-03-27 17:25:54,iphone,10,10,,other,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell",137,1569,4673,en,https://t.co/O2RlKXigHu,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,labrador_retriever,0.586951
713919462244790272,2016-03-27 02:43:58,iphone,12,10,Kanu,other,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture,133,869,3564,en,https://t.co/7vyAzIURrE,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,siberian_husky,0.4632229999999999
713909862279876608,2016-03-27 02:05:49,vine,12,10,Doug,other,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey),93,616,2078,en,https://t.co/7IWKfbfihS,,,
713900603437621249,2016-03-27 01:29:02,iphone,11,10,,other,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody,93,829,3062,en,https://t.co/mpvaVxKmc1,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,golden_retriever,0.371816
713761197720473600,2016-03-26 16:15:05,iphone,12,10,Piper,other,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af,127,1541,5308,en,https://t.co/QP6GHi5az9,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,brittany_spaniel,0.797936
713411074226274305,2016-03-25 17:03:49,iphone,11,10,,other,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose,134,1440,4802,en,https://t.co/jVJJKlPbvq,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,great_pyrenees,0.720337
713177543487135744,2016-03-25 01:35:51,iphone,10,10,Lance,other,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance,104,3183,7854,en,https://t.co/SqnG9Ap28J,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,whippet,0.734244
713175907180089344,2016-03-25 01:29:21,iphone,10,10,Opie,other,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both,121,1630,4851,en,https://t.co/xT7XaY4gnW,,,
712809025985978368,2016-03-24 01:11:29,iphone,10,10,Stubert,other,This is Stubert. He just arrived. 10/10,63,7602,20378,en,https://t.co/HVGs5aAKAn,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,labrador_retriever,0.8686709999999999
712717840512598017,2016-03-23 19:09:09,iphone,10,10,,other,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10,104,5616,13474,en,https://t.co/83RGhdIQz2,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,great_pyrenees,0.732043
712668654853337088,2016-03-23 15:53:42,iphone,10,10,Sunny,other,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both,107,1367,4531,en,https://t.co/88aedAmxcl,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,labrador_retriever,0.829058
712438159032893441,2016-03-23 00:37:48,iphone,11,10,Kane,other,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly,138,1756,5799,en,https://t.co/7zjEC501Ul,,,
712309440758808576,2016-03-22 16:06:19,iphone,12,10,,pupper,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNK",140,26,269,en,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",,,
712097430750289920,2016-03-22 02:03:52,iphone,10,10,,other,I can't even comprehend how confused this dog must be right now. 10/10,94,1172,4144,en,https://t.co/8AGcQ4hIfK,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,labrador_retriever,0.720481
712092745624633345,2016-03-22 01:45:15,iphone,7,10,Steven,other,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10,138,1016,3211,en,https://t.co/tA0ZiQ7JcG,,,
712085617388212225,2016-03-22 01:16:55,iphone,11,10,Olive,other,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy",104,556,3531,en,https://t.co/yagmFdKlyL,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,shih-tzu,0.625129
712065007010385924,2016-03-21 23:55:01,iphone,6,10,Chester,other,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet,138,700,2451,en,https://t.co/o2GvskrhHt,,,
711968124745228288,2016-03-21 17:30:03,iphone,10,10,Winston,pupper,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him,106,2601,8776,en,https://t.co/2e6cUtKUuc,,,
711743778164514816,2016-03-21 02:38:34,iphone,11,10,Roosevelt,other,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af,140,1101,3095,en,https://t.co/QcSIRDpfVg,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,lakeland_terrier,0.4595149999999999
711732680602345472,2016-03-21 01:54:29,iphone,10,10,,other,I want to hear the joke this dog was just told. 10/10,77,4653,9756,en,https://t.co/1KiuZqqOD4,,,
711694788429553666,2016-03-20 23:23:54,iphone,13,10,,other,Oh. My. God. 13/10 magical af,53,20500,35865,en,https://t.co/Ezu6jQrKAZ,,,
711652651650457602,2016-03-20 20:36:28,iphone,9,10,Gary,other,This is Gary. He just wanted to say hi. 9/10 very personable pup,88,1037,4228,en,https://t.co/Sk3CbhmKSW,,,
711363825979756544,2016-03-20 01:28:47,iphone,11,10,,other,"""Please, no puparazzi"" 11/10",52,1287,3996,en,https://t.co/nJIXSPfedK,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,pembroke,0.7509060000000001
711306686208872448,2016-03-19 21:41:44,iphone,3,10,,other,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair,137,819,3596,en,https://t.co/wcwoGOkZvz,,,
711008018775851008,2016-03-19 01:54:56,iphone,11,10,Chuckles,pupper,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper,139,710,3275,en,https://t.co/68iNM7B5gW,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,french_bulldog,0.731405
710997087345876993,2016-03-19 01:11:29,iphone,12,10,Milo,other,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time,108,1561,4960,en,https://t.co/Mv37BHEyyD,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,malamute,0.28126
710844581445812225,2016-03-18 15:05:29,iphone,10,10,Staniel,other,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel,102,779,2775,en,https://t.co/UgkTw7TKyM,,,
710833117892898816,2016-03-18 14:19:56,iphone,12,10,Sora,other,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom,120,606,2937,en,https://t.co/PmTR4kxZkq,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,pembroke,0.803742
710658690886586372,2016-03-18 02:46:49,iphone,10,10,,other,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80,108,636,2529,en,https://t.co/0eb7R1Om12,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,soft-coated_wheaten_terrier,0.948617
710609963652087808,2016-03-17 23:33:12,vine,12,10,,other,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso),114,2624,5227,en,https://t.co/DU7Rb3NDiy,,,
710588934686908417,2016-03-17 22:09:38,iphone,12,10,Beemo,other,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for,94,2107,4968,en,https://t.co/kzMVMU8HBV,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,pembroke,0.982004
710296729921429505,2016-03-17 02:48:31,vine,12,10,Oshie,other,This is Oshie. 12/10 please enjoy (vid by @catherinec1389),82,833,2574,en,https://t.co/VmtzwAuotq,,,
710283270106132480,2016-03-17 01:55:02,iphone,11,10,Gunner,other,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10,104,580,2308,en,https://t.co/ONuBILIYXZ,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,shih-tzu,0.932401
710272297844797440,2016-03-17 01:11:26,iphone,11,10,infuriating,other,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10,138,1425,4945,en,https://t.co/odfLzBonG2,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,old_english_sheepdog,0.586307
710269109699739648,2016-03-17 00:58:46,iphone,13,10,,other,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all",82,1257,2613,en,https://t.co/OcCDb2bng5,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,pug,0.415495
710153181850935296,2016-03-16 17:18:07,iphone,11,10,Lacy,other,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well,135,1006,3153,en,https://t.co/fG5Pk3Et1I,,,
710140971284037632,2016-03-16 16:29:35,iphone,8,10,Tater,other,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10,120,1008,3017,en,https://t.co/nLuPY3pY12,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,pekinese,0.95317
710117014656950272,2016-03-16 14:54:24,iphone,11,10,,pupper,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty,135,2233,5999,en,https://t.co/h1OX2mLtxV,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,toy_poodle,0.802092
709918798883774466,2016-03-16 01:46:45,iphone,12,10,Watson,other,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af,140,1215,3250,en,https://t.co/R1gLc5vDqG,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,pembroke,0.956222
709901256215666688,2016-03-16 00:37:03,iphone,12,10,,other,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now:",140,112,732,en,https://t.co/k5xsufRKYm https://t.co/ShXk46V13r,,,
709852847387627521,2016-03-15 21:24:41,iphone,12,10,,other,*lets out a tiny whimper and then collapses* ...12/10,77,1336,3824,en,https://t.co/BNdVZEHRow,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,chihuahua,0.945629
709566166965075968,2016-03-15 02:25:31,iphone,12,10,Olaf,other,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet,130,1367,3865,en,https://t.co/E9jaU59bh9,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,chow,0.999837
709556954897764353,2016-03-15 01:48:55,iphone,12,10,Cecil,other,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture,131,1204,3593,en,https://t.co/ijJB0DuOIC,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,golden_retriever,0.790026
709519240576036864,2016-03-14 23:19:03,iphone,9,10,Vince,other,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell,139,277,1620,en,https://t.co/aczGAV2dK4,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,cocker_spaniel,0.4149819999999999
709449600415961088,2016-03-14 18:42:20,iphone,10,10,Karma,other,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af,140,665,2420,en,https://t.co/c6af6nYEPo,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,maltese_dog,0.780187
709409458133323776,2016-03-14 16:02:49,iphone,8,10,Billy,other,This is Billy. He sensed a squirrel. 8/10 damn it Billy,79,788,2855,en,https://t.co/Yu0K98VZ9A,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,shetland_sheepdog,0.79745
709225125749587968,2016-03-14 03:50:21,iphone,11,10,Walker,other,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time,131,647,2615,en,https://t.co/k6fEWHSALn,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,labrador_retriever,0.271109
709207347839836162,2016-03-14 02:39:42,iphone,11,10,Penny,other,This is Penny. She's trying on her prom dress. Stunning af 11/10,88,6567,13755,en,https://t.co/qcZDZGCapg,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,chihuahua,0.948323
709198395643068416,2016-03-14 02:04:08,iphone,9,10,,other,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once",144,721,2634,en,https://t.co/sedre1ivTK,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,borzoi,0.4907829999999999
709179584944730112,2016-03-14 00:49:23,vine,13,10,Sammy,other,This is Sammy. He's in a tree. Very excited about it. 13/10,83,763,2213,en,https://t.co/CLe9ETEjeF,,,
709158332880297985,2016-03-13 23:24:56,iphone,10,10,Rodney,other,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10,138,470,2236,en,https://t.co/FjAj3ggXrR,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,siberian_husky,0.212957
709042156699303936,2016-03-13 15:43:18,iphone,9,10,Klevin,other,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10,140,1864,5197,en,https://t.co/7BkkVNu5pd,,,
708853462201716736,2016-03-13 03:13:29,vine,8,10,Lucy,other,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood),126,745,1941,en,https://t.co/RXjEwpVJf0,,,
708845821941387268,2016-03-13 02:43:08,iphone,9,10,,pupper,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10,137,1015,3226,en,https://t.co/5DLJB4ssvI,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,schipperke,0.74564
708834316713893888,2016-03-13 01:57:25,iphone,10,10,Malikai,other,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10,138,571,1860,en,https://t.co/Vd2FqHIIGn,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,eskimo_dog,0.283945
708810915978854401,2016-03-13 00:24:26,iphone,10,10,Mister,other,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all,111,7848,18036,en,https://t.co/2KcuJXL2r4,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,golden_retriever,0.976139
708738143638450176,2016-03-12 19:35:15,iphone,11,10,Coco,other,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10,107,917,2997,en,https://t.co/wsCB6LFNxD,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,pomeranian,0.933457
708711088997666817,2016-03-12 17:47:45,iphone,11,10,Smokey,other,This is Smokey. He really likes tennis balls. 11/10,75,834,2790,en,https://t.co/Ah7WlYTUBQ,,,
708479650088034305,2016-03-12 02:28:06,iphone,13,10,Bear,other,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture,118,765,2768,en,https://t.co/uC8kUqAz0W,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,shih-tzu,0.218479
708469915515297792,2016-03-12 01:49:25,iphone,11,10,Bobble,other,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently,132,926,3357,en,https://t.co/VwDc6PTDzk,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,chihuahua,0.748163
708400866336894977,2016-03-11 21:15:02,vine,12,10,,other,RT if you are as ready for summer as this pup is 12/10,78,11330,17516,en,https://t.co/xdNNEZdGJY,,,
708356463048204288,2016-03-11 18:18:36,iphone,10,10,Oliver,other,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly,137,1520,3929,en,https://t.co/oSuEGw0BhX,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,pug,0.871283
708349470027751425,2016-03-11 17:50:48,iphone,11,10,River,other,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,107,831,2568,en,https://t.co/tK7a0AxQfd,,,
708149363256774660,2016-03-11 04:35:39,iphone,10,10,Jebberson,other,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch,118,1727,4672,en,https://t.co/VEFkvWCoHF,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,cardigan,0.350993
708130923141795840,2016-03-11 03:22:23,iphone,11,10,,other,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10,140,943,3707,en,https://t.co/XKhobeGuvT,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,french_bulldog,0.710354
708119489313951744,2016-03-11 02:36:57,iphone,9,10,Cooper,other,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,99,1102,2937,en,https://t.co/kDamUfeIpm,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,norwich_terrier,0.2644829999999999
708109389455101952,2016-03-11 01:56:49,iphone,10,10,Remington,other,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup,133,610,2124,en,https://t.co/mhPSADiJmZ,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,staffordshire_bullterrier,0.5161060000000001
708026248782585858,2016-03-10 20:26:26,iphone,13,10,,other,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty),129,2166,4799,en,https://t.co/5AJs8TIV1U,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,malinois,0.7864680000000001
707995814724026368,2016-03-10 18:25:30,iphone,12,10,Farfle,other,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af,140,1273,3385,en,https://t.co/NiQQWzIzzq,,,
707969809498152960,2016-03-10 16:42:10,iphone,11,10,Rufus,other,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup,140,1097,2941,en,https://t.co/dGoTWNfIsm,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,toy_poodle,0.908491
707776935007539200,2016-03-10 03:55:45,iphone,11,10,Sadie,other,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,140,1079,3593,en,https://t.co/DB8fyeDs8B,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,miniature_pinscher,0.890426
707741517457260545,2016-03-10 01:35:01,iphone,10,10,,other,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup,140,696,2718,en,https://t.co/0nMgoue8IR,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,whippet,0.738371
707738799544082433,2016-03-10 01:24:13,vine,12,10,,other,He's doing his best. 12/10 very impressive that he got his license in the first place ,110,2785,4495,en,https://t.co/2vRmkkOLcN,,,
707693576495472641,2016-03-09 22:24:31,iphone,7,10,Jiminus,other,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af,109,1133,3765,en,https://t.co/84L4ED9Tpi,,,
707629649552134146,2016-03-09 18:10:30,vine,10,10,,other,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24),130,997,2834,en,https://t.co/NL2KwOioBh,,,
707610948723478529,2016-03-09 16:56:11,iphone,12,10,Harper,other,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10,121,7236,18557,en,https://t.co/oHKJHghrp5,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,golden_retriever,0.383223
707420581654872064,2016-03-09 04:19:44,iphone,4,10,Keurig,other,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,140,789,2499,en,https://t.co/xOrUyj7K30,,,
707411934438625280,2016-03-09 03:45:22,iphone,11,10,,pupper,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10",128,673,2486,en,https://t.co/uQsCJ8pf51,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,lakeland_terrier,0.7382770000000001
707387676719185920,2016-03-09 02:08:59,iphone,10,10,Clarkus,other,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team,139,1490,3835,en,https://t.co/XP5o7zGn0E,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,chihuahua,0.888468
707377100785885184,2016-03-09 01:26:57,iphone,9,10,,other,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet,140,1214,3603,en,https://t.co/iKThgKnW1j,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden_retriever,0.637225
707315916783140866,2016-03-08 21:23:50,iphone,10,10,Finnegus,pupper,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it,122,727,2698,en,https://t.co/BjpOa52jQ4,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,bernese_mountain_dog,0.979235
